RunNumber,BeamEnergy,ActualBeamEnergy,MaterialThickness,MaxRecordNumber,Threshhold,GearFile,AlignmentRunNumber,ResidualXMin,ResidualXMax,ResidualYMin,ResidualYMax
1034,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1042,,,,
1035,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1043,,,,
1036,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1044,,,,
1037,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1045,,,,
1038,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1046,,,,
1039,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1047,,,,
1040,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1050,,,,
1041,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1051,,,,
1042,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1052,,,,
1043,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1053,,,,
1044,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1054,,,,
1045,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1055,,,,
1046,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1056,,,,
1047,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1057,,,,
1048,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1060,,,,
1049,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1061,,,,
1050,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1062,,,,
1051,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1063,,,,
1052,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1064,,,,
1053,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1065,,,,
1054,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1066,,,,
1055,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1067,,,,
1056,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1070,,,,
1057,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1071,,,,
1058,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1072,,,,
1059,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1073,,,,
1060,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1074,,,,
1061,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1075,,,,
1062,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1076,,,,
1063,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1077,,,,
1064,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1100,,,,
1065,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1101,,,,
1066,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1102,,,,
1067,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1103,,,,
1068,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1104,,,,
1069,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1105,,,,
1070,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1106,,,,
1071,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1107,,,,
1072,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1110,,,,
1073,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1111,,,,
1074,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1112,,,,
1075,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1113,,,,
1076,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1114,,,,
1077,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1115,,,,
1078,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1116,,,,
1079,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1117,,,,
1080,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1120,,,,
1081,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1121,,,,
1082,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1122,,,,
1083,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1123,,,,
1084,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1124,,,,
1085,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1125,,,,
1086,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1126,,,,
1087,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1127,,,,
1088,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1130,,,,
1089,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1131,,,,
1090,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1132,,,,
1091,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1133,,,,
1092,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1134,,,,
1093,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1135,,,,
1094,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1136,,,,
1095,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1137,,,,
1096,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1140,,,,
1097,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1141,,,,
1098,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1142,,,,
1099,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1143,,,,
1100,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1144,,,,
1101,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1145,,,,
1102,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1146,,,,
1103,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1147,,,,
1104,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1150,,,,
1105,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1151,,,,
1106,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1152,,,,
1107,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1153,,,,
1108,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1154,,,,
1109,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1155,,,,
1110,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1156,,,,
1111,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1157,,,,
1112,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1160,,,,
1113,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1161,,,,
1114,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1162,,,,
1115,1,1.29,10mm Al with 9 holes descending,10000000,7,gear_24072013.xml,1163,,,,
1116,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1164,,,,
1117,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1165,,,,
1118,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1166,,,,
1119,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1167,,,,
1120,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1170,,,,
1121,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1171,,,,
1122,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1172,,,,
1123,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1173,,,,
1124,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1174,,,,
1125,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1175,,,,
1126,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1176,,,,
1127,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1177,,,,
1128,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1200,,,,
1129,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1201,,,,
1130,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1202,,,,
1131,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1203,,,,
1132,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1204,,,,
1133,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1205,,,,
1134,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1206,,,,
1135,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1207,,,,
1136,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1210,,,,
1137,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1211,,,,
1138,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1212,,,,
1139,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1213,,,,
1140,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1214,,,,
1141,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1215,,,,
1142,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1216,,,,
1143,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1217,,,,
1144,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1220,,,,
1145,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1221,,,,
1146,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1222,,,,
1147,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1223,,,,
1148,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1224,,,,
1149,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1225,,,,
1150,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1226,,,,
1151,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1227,,,,
1152,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1230,,,,
1153,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1231,,,,
1154,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1232,,,,
1155,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1233,,,,
1156,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1234,,,,
1157,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1235,,,,
1158,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1236,,,,
1159,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1237,,,,
1160,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1240,,,,
1161,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1241,,,,
1162,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1242,,,,
1163,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1243,,,,
1164,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1244,,,,
1165,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1245,,,,
1166,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1246,,,,
1167,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1247,,,,
1168,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1250,,,,
1169,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1251,,,,
1170,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1252,,,,
1171,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1253,,,,
1172,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1254,,,,
1173,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1255,,,,
1174,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1256,,,,
1175,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1257,,,,
1176,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1260,,,,
1177,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1261,,,,
1178,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1262,,,,
1179,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1263,,,,
1180,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1264,,,,
1181,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1265,,,,
1182,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1266,,,,
1183,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1267,,,,
1184,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1270,,,,
1185,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1271,,,,
1186,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1272,,,,
1187,2,2.44,1mm Al no holes,10000000,7,gear_24072013.xml,1273,,,,
1247,4,4.76,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1254,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1255,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1261,4.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1263,4.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1264,4.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1265,4.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1266,4.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1267,4.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1268,4.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1272,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1273,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1274,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1277,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1278,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1284,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1285,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1293,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1294,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1295,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1296,2,2.44,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1300,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1301,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1304,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1305,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1309,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1310,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1311,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1314,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1315,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1316,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1318,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1319,3,3.6,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1322,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1323,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1325,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1326,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1327,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1328,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1330,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1331,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1332,2.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1333,2.5,0,0,7,"gear1000000,_BRM_06082013.xml",1247,,,,,
1335,3.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1336,3.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1340,3.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1342,3.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1349,3.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1354,3.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1355,3.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1360,4,4.76,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1361,4,4.76,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1371,5,5.9,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1372,5,5.9,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1374,1,1.29,0,1000000,7,gear_BRM_06082013.xml,1247,,,,
1376,0.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
1381,5.5,0,1000000,0,7,gear_BRM_06082013.xml,1247,,,,
999001,1,1.29,NoDUT,100000,7,,999001,,,,
999114,3,3.6,NoDUT,1000000,7,gear_nolg.xml,999114,,,,
10958,5,5.9,NoDUT,1000000,7,gear_nolg.xml,10958,,,,
2001,5,5.9,NoDUT,1000000,7,gear_10092013.xml,2001,,,,
2003,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2004,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2005,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2006,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2007,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2008,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2009,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2010,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2011,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2012,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
2013,4.8,0,Copper 1mm,1000000,7,gear_10092013.xml,2001,,,,
